playerID,yearID:int,votedBy,ballots:int,needed:int,votes:int,inducted,category,needed_note 
"camparo01",1964,"Run Off",201,0,138,"N","Player","1st"
"medwijo01",1964,"Run Off",201,0,130,"N","Player","1st"
"camparo01",1964,"BBWAA",201,151,115,"N","Player","0"
"medwijo01",1964,"BBWAA",201,151,108,"N","Player","0"
"reesepe01",1964,"BBWAA",201,151,73,"N","Player","0"
"boudrlo01",1964,"BBWAA",201,151,68,"N","Player","0"
"lopezal01",1964,"BBWAA",201,151,57,"N","Player","0"
"kleinch01",1964,"BBWAA",201,151,56,"N","Player","0"
"mizejo01",1964,"BBWAA",201,151,54,"N","Player","0"
"hardeme01",1964,"BBWAA",201,151,51,"N","Player","0"
"vandejo01",1964,"BBWAA",201,151,51,"N","Player","0"
"marioma01",1964,"BBWAA",201,151,50,"N","Player","0"
"wanerll01",1964,"BBWAA",201,151,47,"N","Player","0"
"reesepe01",1964,"Run Off",201,0,47,"N","Player","1st"
"rizzuph01",1964,"BBWAA",201,151,45,"N","Player","0"
"boudrlo01",1964,"Run Off",201,0,43,"N","Player","1st"
"reynoal01",1964,"BBWAA",201,151,35,"N","Player","0"
"waltebu01",1964,"BBWAA",201,151,35,"N","Player","0"
"lopezal01",1964,"Run Off",201,0,34,"N","Player","1st"
"kellge01",1964,"BBWAA",201,151,33,"N","Player","0"
"lombaer01",1964,"BBWAA",201,151,33,"N","Player","0"
"kinerra01",1964,"BBWAA",201,151,31,"N","Player","0"
"gordojo01",1964,"BBWAA",201,151,30,"N","Player","0"
"hermabi01",1964,"BBWAA",201,151,26,"N","Player","0"
"newhoha01",1964,"BBWAA",201,151,26,"N","Player","0"
"doerrbo01",1964,"BBWAA",201,151,24,"N","Player","0"
"lemonbo01",1964,"BBWAA",201,151,24,"N","Player","0"
"cavarph01",1964,"BBWAA",201,151,22,"N","Player","0"
"vandejo01",1964,"Run Off",201,0,20,"N","Player","1st"
"martipe01",1964,"BBWAA",201,151,19,"N","Player","0"
"kleinch01",1964,"Run Off",201,0,18,"N","Player","1st"
"newsobo01",1964,"BBWAA",201,151,17,"N","Player","0"
"vaughar01",1964,"BBWAA",201,151,17,"N","Player","0"
"marioma01",1964,"Run Off",201,0,17,"N","Player","1st"
"bridgto01",1964,"BBWAA",201,151,15,"N","Player","0"
"durocle01",1964,"BBWAA",201,151,15,"N","Player","0"
"moorete01",1964,"BBWAA",201,151,14,"N","Player","0"
"hardeme01",1964,"Run Off",201,0,14,"N","Player","1st"
"henrito01",1964,"BBWAA",201,151,13,"N","Player","0"
"maglisa01",1964,"BBWAA",201,151,13,"N","Player","0"
"warnelo01",1964,"BBWAA",201,151,13,"N","Player","0"
"cramedo01",1964,"BBWAA",201,151,12,"N","Player","0"
"dimagdo01",1964,"BBWAA",201,151,12,"N","Player","0"
"kellech01",1964,"BBWAA",201,151,12,"N","Player","0"
"mizejo01",1964,"Run Off",201,0,12,"N","Player","1st"
"wanerll01",1964,"Run Off",201,0,12,"N","Player","1st"
"rizzuph01",1964,"Run Off",201,0,11,"N","Player","1st"
"hutchfr01",1964,"BBWAA",201,151,10,"N","Player","0"
"schumha02",1964,"BBWAA",201,151,10,"N","Player","0"
"yorkru01",1964,"BBWAA",201,151,10,"N","Player","0"
"hermabi01",1964,"Run Off",201,0,9,"N","Player","1st"
"lombaer01",1964,"Run Off",201,0,9,"N","Player","1st"
"raschvi01",1964,"BBWAA",201,151,8,"N","Player","0"
"kellge01",1964,"Run Off",201,0,8,"N","Player","1st"
"waltebu01",1964,"Run Off",201,0,8,"N","Player","1st"
"chandsp01",1964,"BBWAA",201,151,6,"N","Player","0"
"mccorfr01",1964,"BBWAA",201,151,6,"N","Player","0"
"walkedi02",1964,"BBWAA",201,151,6,"N","Player","0"
"reynoal01",1964,"Run Off",201,0,6,"N","Player","1st"
"vaughar01",1964,"Run Off",201,0,6,"N","Player","1st"
"doerrbo01",1964,"Run Off",201,0,5,"N","Player","1st"
"martipe01",1964,"Run Off",201,0,5,"N","Player","1st"
"elliobo01",1964,"BBWAA",201,151,4,"N","Player","0"
"truckvi01",1964,"BBWAA",201,151,4,"N","Player","0"
"kindeel01",1964,"BBWAA",201,151,3,"N","Player","0"
"sainjo01",1964,"BBWAA",201,151,3,"N","Player","0"
"kinerra01",1964,"Run Off",201,0,3,"N","Player","1st"
"lemonbo01",1964,"Run Off",201,0,3,"N","Player","1st"
"newhoha01",1964,"Run Off",201,0,3,"N","Player","1st"
"casege01",1964,"BBWAA",201,151,2,"N","Player","0"
"houttar01",1964,"BBWAA",201,151,2,"N","Player","0"
"westrwe01",1964,"BBWAA",201,151,2,"N","Player","0"
"durocle01",1964,"Run Off",201,0,2,"N","Player","1st"
"gromest01",1964,"BBWAA",201,151,1,"N","Player","0"
"kuzavbo01",1964,"BBWAA",201,151,1,"N","Player","0"
"miksied01",1964,"BBWAA",201,151,1,"N","Player","0"
"northro01",1964,"BBWAA",201,151,1,"N","Player","0"
"sewelri01",1964,"BBWAA",201,151,1,"N","Player","0"
"smallro01",1964,"BBWAA",201,151,1,"N","Player","0"
"troutdi01",1964,"BBWAA",201,151,1,"N","Player","0"
"bridgto01",1964,"Run Off",201,0,1,"N","Player","1st"
"cavarph01",1964,"Run Off",201,0,1,"N","Player","1st"
"gordojo01",1964,"Run Off",201,0,1,"N","Player","1st"
"newsobo01",1964,"Run Off",201,0,1,"N","Player","1st"
"faberre01",1964,"Veterans",0,0,0,"Y","Player","0"
"grimebu01",1964,"Veterans",0,0,0,"Y","Player","0"
"huggimi01",1964,"Veterans",0,0,0,"Y","Manager","0"
"keefeti01",1964,"Veterans",0,0,0,"Y","Player","0"
"manushe01",1964,"Veterans",0,0,0,"Y","Player","0"
"wardjo01",1964,"Veterans",0,0,0,"Y","Player","0"
"galvipu01",1965,"Veterans",0,0,0,"Y","Player","0"
"willite01",1966,"BBWAA",302,227,282,"Y","Player","0"
"ruffire01",1966,"BBWAA",302,227,208,"N","Player","0"
"camparo01",1966,"BBWAA",302,227,197,"N","Player","0"
"medwijo01",1966,"BBWAA",302,227,187,"N","Player","0"
"boudrlo01",1966,"BBWAA",302,227,115,"N","Player","0"
"lopezal01",1966,"BBWAA",302,227,109,"N","Manager","0"
"slaugen01",1966,"BBWAA",302,227,100,"N","Player","0"
"reesepe01",1966,"BBWAA",302,227,95,"N","Player","0"
"marioma01",1966,"BBWAA",302,227,86,"N","Player","0"
"mizejo01",1966,"BBWAA",302,227,81,"N","Player","0"
"kinerra01",1966,"BBWAA",302,227,74,"N","Player","0"
"vandejo01",1966,"BBWAA",302,227,72,"N","Player","0"
"reynoal01",1966,"BBWAA",302,227,60,"N","Player","0"
"waltebu01",1966,"BBWAA",302,227,56,"N","Player","0"
"rizzuph01",1966,"BBWAA",302,227,54,"N","Player","0"
"vaughar01",1966,"BBWAA",302,227,36,"N","Player","0"
"hardeme01",1966,"BBWAA",302,227,34,"N","Player","0"
"lombaer01",1966,"BBWAA",302,227,34,"N","Player","0"
"newhoha01",1966,"BBWAA",302,227,32,"N","Player","0"
"gordojo01",1966,"BBWAA",302,227,31,"N","Player","0"
"doerrbo01",1966,"BBWAA",302,227,30,"N","Player","0"
"kellge01",1966,"BBWAA",302,227,29,"N","Player","0"
"hermabi01",1966,"BBWAA",302,227,28,"N","Player","0"
"newsobo01",1966,"BBWAA",302,227,25,"N","Player","0"
"lemonbo01",1966,"BBWAA",302,227,21,"N","Player","0"
"vernomi01",1966,"BBWAA",302,227,20,"N","Player","0"
"darkal01",1966,"BBWAA",302,227,17,"N","Player","0"
"bridgto01",1966,"BBWAA",302,227,16,"N","Player","0"
"thomsbo01",1966,"BBWAA",302,227,12,"N","Player","0"
"cavarph01",1966,"BBWAA",302,227,9,"N","Player","0"
"dobyla01",1966,"BBWAA",302,227,7,"N","Player","0"
"newcodo01",1966,"BBWAA",302,227,7,"N","Player","0"
"erskica01",1966,"BBWAA",302,227,6,"N","Player","0"
"heganji01",1966,"BBWAA",302,227,5,"N","Player","0"
"mcdougi01",1966,"BBWAA",302,227,5,"N","Player","0"
"hattogr01",1966,"BBWAA",302,227,4,"N","Player","0"
"lockmwh01",1966,"BBWAA",302,227,4,"N","Player","0"
"sauerha01",1966,"BBWAA",302,227,4,"N","Player","0"
"ennisde01",1966,"BBWAA",302,227,3,"N","Player","0"
"furilca01",1966,"BBWAA",302,227,2,"N","Player","0"
"grissma01",1966,"BBWAA",302,227,2,"N","Player","0"
"martimo01",1966,"BBWAA",302,227,2,"N","Player","0"
"pafkoan01",1966,"BBWAA",302,227,2,"N","Player","0"
"ricede01",1966,"BBWAA",302,227,2,"N","Player","0"
"adamsbo03",1966,"BBWAA",302,227,1,"N","Player","0"
"carrach01",1966,"BBWAA",302,227,1,"N","Player","0"
"hearnji01",1966,"BBWAA",302,227,1,"N","Player","0"
"hemusso01",1966,"BBWAA",302,227,1,"N","Player","0"
"portebo01",1966,"BBWAA",302,227,1,"N","Player","0"
"stengca01",1966,"Veterans",0,0,0,"Y","Manager","0"
"ruffire01",1967,"Run Off",306,0,266,"Y","Player","1st"
"medwijo01",1967,"Run Off",306,0,248,"N","Player","1st"
"medwijo01",1967,"BBWAA",292,219,212,"N","Player","0"
"ruffire01",1967,"BBWAA",292,219,212,"N","Player","0"
"camparo01",1967,"BBWAA",292,219,204,"N","Player","0"
"camparo01",1967,"Run Off",306,0,170,"N","Player","1st"
"boudrlo01",1967,"BBWAA",292,219,143,"N","Player","0"
"kinerra01",1967,"BBWAA",292,219,124,"N","Player","0"
"slaugen01",1967,"BBWAA",292,219,123,"N","Player","0"
"lopezal01",1967,"BBWAA",292,219,114,"N","Player","0"
"marioma01",1967,"BBWAA",292,219,90,"N","Player","0"
"mizejo01",1967,"BBWAA",292,219,89,"N","Player","0"
"reesepe01",1967,"BBWAA",292,219,89,"N","Player","0"
"vandejo01",1967,"BBWAA",292,219,87,"N","Player","0"
"reynoal01",1967,"BBWAA",292,219,77,"N","Player","0"
"rizzuph01",1967,"BBWAA",292,219,71,"N","Player","0"
"boudrlo01",1967,"Run Off",306,0,68,"N","Player","1st"
"gordojo01",1967,"BBWAA",292,219,66,"N","Player","0"
"waltebu01",1967,"BBWAA",292,219,65,"N","Player","0"
"newhoha01",1967,"BBWAA",292,219,62,"N","Player","0"
"hermabi01",1967,"BBWAA",292,219,59,"N","Player","0"
"hardeme01",1967,"BBWAA",292,219,52,"N","Player","0"
"lopezal01",1967,"Run Off",306,0,50,"N","Player","1st"
"slaugen01",1967,"Run Off",306,0,48,"N","Player","1st"
"vaughar01",1967,"BBWAA",292,219,46,"N","Player","0"
"lombaer01",1967,"BBWAA",292,219,43,"N","Player","0"
"kinerra01",1967,"Run Off",306,0,41,"N","Player","1st"
"kellge01",1967,"BBWAA",292,219,40,"N","Player","0"
"darkal01",1967,"BBWAA",292,219,38,"N","Player","0"
"doerrbo01",1967,"BBWAA",292,219,35,"N","Player","0"
"lemonbo01",1967,"BBWAA",292,219,35,"N","Player","0"
"vandejo01",1967,"Run Off",306,0,35,"N","Player","1st"
"lombaer01",1967,"Run Off",306,0,25,"N","Player","1st"
"waltebu01",1967,"Run Off",306,0,24,"N","Player","1st"
"bauerha01",1967,"BBWAA",292,219,23,"N","Player","0"
"marioma01",1967,"Run Off",306,0,22,"N","Player","1st"
"newsobo01",1967,"BBWAA",292,219,19,"N","Player","0"
"reynoal01",1967,"Run Off",306,0,19,"N","Player","1st"
"vaughar01",1967,"Run Off",306,0,19,"N","Player","1st"
"newcodo01",1967,"BBWAA",292,219,18,"N","Player","0"
"reesepe01",1967,"Run Off",306,0,16,"N","Player","1st"
"cavarph01",1967,"BBWAA",292,219,15,"N","Player","0"
"doerrbo01",1967,"Run Off",306,0,15,"N","Player","1st"
"vernomi01",1967,"BBWAA",292,219,14,"N","Player","0"
"hardeme01",1967,"Run Off",306,0,14,"N","Player","1st"
"hermabi01",1967,"Run Off",306,0,14,"N","Player","1st"
"mizejo01",1967,"Run Off",306,0,14,"N","Player","1st"
"rizzuph01",1967,"Run Off",306,0,14,"N","Player","1st"
"gordojo01",1967,"Run Off",306,0,13,"N","Player","1st"
"newhoha01",1967,"Run Off",306,0,13,"N","Player","1st"
"kellge01",1967,"Run Off",306,0,11,"N","Player","1st"
"dobyla01",1967,"BBWAA",292,219,10,"N","Player","0"
"thomsbo01",1967,"BBWAA",292,219,10,"N","Player","0"
"kluszte01",1967,"BBWAA",292,219,9,"N","Player","0"
"bauerha01",1967,"Run Off",306,0,9,"N","Player","1st"
"darkal01",1967,"Run Off",306,0,7,"N","Player","1st"
"lemonbo01",1967,"Run Off",306,0,7,"N","Player","1st"
"newsobo01",1967,"Run Off",306,0,6,"N","Player","1st"
"mcdougi01",1967,"BBWAA",292,219,4,"N","Player","0"
"cavarph01",1967,"Run Off",306,0,4,"N","Player","1st"
"jenseja01",1967,"BBWAA",292,219,3,"N","Player","0"
"moorete01",1967,"BBWAA",292,219,3,"N","Player","0"
"ennisde01",1967,"BBWAA",292,219,2,"N","Player","0"
"furilca01",1967,"BBWAA",292,219,2,"N","Player","0"
"heganji01",1967,"BBWAA",292,219,2,"N","Player","0"
"torgeea01",1967,"BBWAA",292,219,2,"N","Player","0"
"valoel01",1967,"BBWAA",292,219,2,"N","Player","0"
"newcodo01",1967,"Run Off",306,0,2,"N","Player","1st"
"vernomi01",1967,"Run Off",306,0,2,"N","Player","1st"
"courtcl01",1967,"BBWAA",292,219,1,"N","Player","0"
"dropowa01",1967,"BBWAA",292,219,1,"N","Player","0"
"garvene01",1967,"BBWAA",292,219,1,"N","Player","0"
"hattogr01",1967,"BBWAA",292,219,1,"N","Player","0"
"hearnji01",1967,"BBWAA",292,219,1,"N","Player","0"
"martibi02",1967,"BBWAA",292,219,1,"N","Player","0"
"pafkoan01",1967,"BBWAA",292,219,1,"N","Player","0"
"dobyla01",1967,"Run Off",306,0,1,"N","Player","1st"
"thomsbo01",1967,"Run Off",306,0,1,"N","Player","1st"
"rickebr01",1967,"Veterans",0,0,0,"Y","Pioneer/Executive","0"
"wanerll01",1967,"Veterans",0,0,0,"Y","Player","0"
"medwijo01",1968,"BBWAA",283,213,240,"Y","Player","0"
"camparo01",1968,"BBWAA",283,213,205,"N","Player","0"
"boudrlo01",1968,"BBWAA",283,213,146,"N","Player","0"
"slaugen01",1968,"BBWAA",283,213,129,"N","Player","0"
"kinerra01",1968,"BBWAA",283,213,118,"N","Player","0"
"mizejo01",1968,"BBWAA",283,213,103,"N","Player","0"
"reynoal01",1968,"BBWAA",283,213,95,"N","Player","0"
"marioma01",1968,"BBWAA",283,213,89,"N","Player","0"
"vaughar01",1968,"BBWAA",283,213,82,"N","Player","0"
"reesepe01",1968,"BBWAA",283,213,81,"N","Player","0"
"vandejo01",1968,"BBWAA",283,213,79,"N","Player","0"
"gordojo01",1968,"BBWAA",283,213,77,"N","Player","0"
"rizzuph01",1968,"BBWAA",283,213,74,"N","Player","0"
"newhoha01",1968,"BBWAA",283,213,67,"N","Player","0"
"waltebu01",1968,"BBWAA",283,213,67,"N","Player","0"
"doerrbo01",1968,"BBWAA",283,213,48,"N","Player","0"
"kellge01",1968,"BBWAA",283,213,47,"N","Player","0"
"lemonbo01",1968,"BBWAA",283,213,47,"N","Player","0"
"darkal01",1968,"BBWAA",283,213,36,"N","Player","0"
"moorete01",1968,"BBWAA",283,213,33,"N","Player","0"
"cavarph01",1968,"BBWAA",283,213,23,"N","Player","0"
"henrito01",1968,"BBWAA",283,213,22,"N","Player","0"
"newsobo01",1968,"BBWAA",283,213,22,"N","Player","0"
"vernomi01",1968,"BBWAA",283,213,22,"N","Player","0"
"crosefr01",1968,"BBWAA",283,213,15,"N","Player","0"
"kluszte01",1968,"BBWAA",283,213,14,"N","Player","0"
"thomsbo01",1968,"BBWAA",283,213,13,"N","Player","0"
"kellech01",1968,"BBWAA",283,213,11,"N","Player","0"
"maglisa01",1968,"BBWAA",283,213,11,"N","Player","0"
"erskica01",1968,"BBWAA",283,213,9,"N","Player","0"
"newcodo01",1968,"BBWAA",283,213,9,"N","Player","0"
"coopewa01",1968,"BBWAA",283,213,8,"N","Player","0"
"dimagdo01",1968,"BBWAA",283,213,8,"N","Player","0"
"sainjo01",1968,"BBWAA",283,213,7,"N","Player","0"
"ashburi01",1968,"BBWAA",283,213,6,"N","Player","0"
"rowesc01",1968,"BBWAA",283,213,6,"N","Player","0"
"walkedi02",1968,"BBWAA",283,213,6,"N","Player","0"
"blackew01",1968,"BBWAA",283,213,5,"N","Player","0"
"leonadu02",1968,"BBWAA",283,213,5,"N","Player","0"
"mcdougi01",1968,"BBWAA",283,213,4,"N","Player","0"
"moseswa01",1968,"BBWAA",283,213,4,"N","Player","0"
"brechha01",1968,"BBWAA",283,213,3,"N","Player","0"
"jenseja01",1968,"BBWAA",283,213,3,"N","Player","0"
"mccorfr01",1968,"BBWAA",283,213,3,"N","Player","0"
"galanau01",1968,"BBWAA",283,213,2,"N","Player","0"
"lopated01",1968,"BBWAA",283,213,2,"N","Player","0"
"roepr01",1968,"BBWAA",283,213,2,"N","Player","0"
"raschvi01",1968,"BBWAA",283,213,1,"N","Player","0"
"cuyleki01",1968,"Veterans",0,0,0,"Y","Player","0"
"gosligo01",1968,"Veterans",0,0,0,"Y","Player","0"
"musiast01",1969,"BBWAA",340,255,317,"Y","Player","0"
"camparo01",1969,"BBWAA",340,255,270,"Y","Player","0"
"boudrlo01",1969,"BBWAA",340,255,218,"N","Player","0"
"kinerra01",1969,"BBWAA",340,255,137,"N","Player","0"
"slaugen01",1969,"BBWAA",340,255,128,"N","Player","0"
"mizejo01",1969,"BBWAA",340,255,116,"N","Player","0"
"marioma01",1969,"BBWAA",340,255,112,"N","Player","0"
"reynoal01",1969,"BBWAA",340,255,98,"N","Player","0"
"gordojo01",1969,"BBWAA",340,255,97,"N","Player","0"
"vandejo01",1969,"BBWAA",340,255,95,"N","Player","0"
"wynnea01",1969,"BBWAA",340,255,95,"N","Player","0"
"reesepe01",1969,"BBWAA",340,255,89,"N","Player","0"
"hodgegi01",1969,"BBWAA",340,255,82,"N","Player","0"
"newhoha01",1969,"BBWAA",340,255,82,"N","Player","0"
"rizzuph01",1969,"BBWAA",340,255,78,"N","Player","0"
"schoere01",1969,"BBWAA",340,255,65,"N","Player","0"
"doerrbo01",1969,"BBWAA",340,255,62,"N","Player","0"
"kellge01",1969,"BBWAA",340,255,60,"N","Player","0"
"lemonbo01",1969,"BBWAA",340,255,56,"N","Player","0"
"henrito01",1969,"BBWAA",340,255,50,"N","Player","0"
"darkal01",1969,"BBWAA",340,255,48,"N","Player","0"
"cavarph01",1969,"BBWAA",340,255,37,"N","Player","0"
"newsobo01",1969,"BBWAA",340,255,32,"N","Player","0"
"vernomi01",1969,"BBWAA",340,255,21,"N","Player","0"
"waltebu01",1969,"BBWAA",340,255,20,"N","Player","0"
"rowesc01",1969,"BBWAA",340,255,17,"N","Player","0"
"kellech01",1969,"BBWAA",340,255,14,"N","Player","0"
"dimagdo01",1969,"BBWAA",340,255,13,"N","Player","0"
"blackew01",1969,"BBWAA",340,255,11,"N","Player","0"
"kluszte01",1969,"BBWAA",340,255,11,"N","Player","0"
"ashburi01",1969,"BBWAA",340,255,10,"N","Player","0"
"walkedi02",1969,"BBWAA",340,255,9,"N","Player","0"
"sainjo01",1969,"BBWAA",340,255,8,"N","Player","0"
"minosmi01",1969,"BBWAA",340,255,6,"N","Player","0"
"thomsbo01",1969,"BBWAA",340,255,6,"N","Player","0"
"coopewa01",1969,"BBWAA",340,255,5,"N","Player","0"
"erskica01",1969,"BBWAA",340,255,4,"N","Player","0"
"leonadu02",1969,"BBWAA",340,255,4,"N","Player","0"
"moseswa01",1969,"BBWAA",340,255,4,"N","Player","0"
"coopemo01",1969,"BBWAA",340,255,3,"N","Player","0"
"mcdougi01",1969,"BBWAA",340,255,3,"N","Player","0"
"newcodo01",1969,"BBWAA",340,255,3,"N","Player","0"
"raschvi01",1969,"BBWAA",340,255,3,"N","Player","0"
"brechha01",1969,"BBWAA",340,255,2,"N","Player","0"
"lopated01",1969,"BBWAA",340,255,2,"N","Player","0"
"jenseja01",1969,"BBWAA",340,255,1,"N","Player","0"
"covelst01",1969,"Veterans",0,0,0,"Y","Player","0"
"hoytwa01",1969,"Veterans",0,0,0,"Y","Player","0"
"boudrlo01",1970,"BBWAA",300,225,232,"Y","Player","0"
"kinerra01",1970,"BBWAA",300,225,167,"N","Player","0"
"hodgegi01",1970,"BBWAA",300,225,145,"N","Player","0"
"wynnea01",1970,"BBWAA",300,225,140,"N","Player","0"
"slaugen01",1970,"BBWAA",300,225,133,"N","Player","0"
"mizejo01",1970,"BBWAA",300,225,126,"N","Player","0"
"marioma01",1970,"BBWAA",300,225,120,"N","Player","0"
"reesepe01",1970,"BBWAA",300,225,97,"N","Player","0"
"schoere01",1970,"BBWAA",300,225,97,"N","Player","0"
"kellge01",1970,"BBWAA",300,225,90,"N","Player","0"
"reynoal01",1970,"BBWAA",300,225,89,"N","Player","0"
"vandejo01",1970,"BBWAA",300,225,88,"N","Player","0"
"newhoha01",1970,"BBWAA",300,225,80,"N","Player","0"
"gordojo01",1970,"BBWAA",300,225,79,"N","Player","0"
"rizzuph01",1970,"BBWAA",300,225,79,"N","Player","0"
"doerrbo01",1970,"BBWAA",300,225,75,"N","Player","0"
"lemonbo01",1970,"BBWAA",300,225,75,"N","Player","0"
"henrito01",1970,"BBWAA",300,225,62,"N","Player","0"
"darkal01",1970,"BBWAA",300,225,55,"N","Player","0"
"cavarph01",1970,"BBWAA",300,225,51,"N","Player","0"
"snidedu01",1970,"BBWAA",300,225,51,"N","Player","0"
"waltebu01",1970,"BBWAA",300,225,29,"N","Player","0"
"dimagdo01",1970,"BBWAA",300,225,15,"N","Player","0"
"blackew01",1970,"BBWAA",300,225,14,"N","Player","0"
"newsobo01",1970,"BBWAA",300,225,12,"N","Player","0"
"ashburi01",1970,"BBWAA",300,225,11,"N","Player","0"
"vernomi01",1970,"BBWAA",300,225,10,"N","Player","0"
"coopewa01",1970,"BBWAA",300,225,9,"N","Player","0"
"sainjo01",1970,"BBWAA",300,225,9,"N","Player","0"
"kluszte01",1970,"BBWAA",300,225,8,"N","Player","0"
"kellech01",1970,"BBWAA",300,225,7,"N","Player","0"
"shantbo01",1970,"BBWAA",300,225,7,"N","Player","0"
"leonadu02",1970,"BBWAA",300,225,5,"N","Player","0"
"moseswa01",1970,"BBWAA",300,225,5,"N","Player","0"
"newcodo01",1970,"BBWAA",300,225,5,"N","Player","0"
"piercbi02",1970,"BBWAA",300,225,5,"N","Player","0"
"thomsbo01",1970,"BBWAA",300,225,4,"N","Player","0"
"brechha01",1970,"BBWAA",300,225,3,"N","Player","0"
"galanau01",1970,"BBWAA",300,225,3,"N","Player","0"
"erskica01",1970,"BBWAA",300,225,2,"N","Player","0"
"furilca01",1970,"BBWAA",300,225,2,"N","Player","0"
"wertzvi01",1970,"BBWAA",300,225,2,"N","Player","0"
"jenseja01",1970,"BBWAA",300,225,1,"N","Player","0"
"lopated01",1970,"BBWAA",300,225,1,"N","Player","0"
"mcdougi01",1970,"BBWAA",300,225,1,"N","Player","0"
"roepr01",1970,"BBWAA",300,225,1,"N","Player","0"
"combsea01",1970,"Veterans",0,0,0,"Y","Player","0"
"frickfo99",1970,"Veterans",0,0,0,"Y","Pioneer/Executive","0"
"haineje01",1970,"Veterans",0,0,0,"Y","Player","0"
"berrayo01",1971,"BBWAA",360,270,242,"N","Player","0"
"wynnea01",1971,"BBWAA",360,270,240,"N","Player","0"
"kinerra01",1971,"BBWAA",360,270,212,"N","Player","0"
"hodgegi01",1971,"BBWAA",360,270,180,"N","Player","0"
"slaugen01",1971,"BBWAA",360,270,165,"N","Player","0"
"mizejo01",1971,"BBWAA",360,270,157,"N","Player","0"
"reesepe01",1971,"BBWAA",360,270,127,"N","Player","0"
"marioma01",1971,"BBWAA",360,270,123,"N","Player","0"
"schoere01",1971,"BBWAA",360,270,123,"N","Player","0"
"reynoal01",1971,"BBWAA",360,270,110,"N","Player","0"
"kellge01",1971,"BBWAA",360,270,105,"N","Player","0"
"vandejo01",1971,"BBWAA",360,270,98,"N","Player","0"
"newhoha01",1971,"BBWAA",360,270,94,"N","Player","0"
"rizzuph01",1971,"BBWAA",360,270,92,"N","Player","0"
"lemonbo01",1971,"BBWAA",360,270,90,"N","Player","0"
"snidedu01",1971,"BBWAA",360,270,89,"N","Player","0"
"cavarph01",1971,"BBWAA",360,270,83,"N","Player","0"
"doerrbo01",1971,"BBWAA",360,270,78,"N","Player","0"
"darkal01",1971,"BBWAA",360,270,54,"N","Player","0"
"foxne01",1971,"BBWAA",360,270,39,"N","Player","0"
"newsobo01",1971,"BBWAA",360,270,17,"N","Player","0"
"dimagdo01",1971,"BBWAA",360,270,15,"N","Player","0"
"kellech01",1971,"BBWAA",360,270,14,"N","Player","0"
"vernomi01",1971,"BBWAA",360,270,12,"N","Player","0"
"sainjo01",1971,"BBWAA",360,270,11,"N","Player","0"
"ashburi01",1971,"BBWAA",360,270,10,"N","Player","0"
"haddiha01",1971,"BBWAA",360,270,10,"N","Player","0"
"kluszte01",1971,"BBWAA",360,270,9,"N","Player","0"
"newcodo01",1971,"BBWAA",360,270,8,"N","Player","0"
"brechha01",1971,"BBWAA",360,270,7,"N","Player","0"
"coopewa01",1971,"BBWAA",360,270,7,"N","Player","0"
"moseswa01",1971,"BBWAA",360,270,7,"N","Player","0"
"piercbi02",1971,"BBWAA",360,270,7,"N","Player","0"
"furilca01",1971,"BBWAA",360,270,5,"N","Player","0"
"shantbo01",1971,"BBWAA",360,270,5,"N","Player","0"
"lopated01",1971,"BBWAA",360,270,4,"N","Player","0"
"mcdougi01",1971,"BBWAA",360,270,4,"N","Player","0"
"sievero01",1971,"BBWAA",360,270,4,"N","Player","0"
"thomsbo01",1971,"BBWAA",360,270,4,"N","Player","0"
"erskica01",1971,"BBWAA",360,270,3,"N","Player","0"
"leonadu02",1971,"BBWAA",360,270,3,"N","Player","0"
"roepr01",1971,"BBWAA",360,270,3,"N","Player","0"
"jenseja01",1971,"BBWAA",360,270,2,"N","Player","0"
"moonwa01",1971,"BBWAA",360,270,2,"N","Player","0"
"powervi01",1971,"BBWAA",360,270,2,"N","Player","0"
"raschvi01",1971,"BBWAA",360,270,2,"N","Player","0"
"wertzvi01",1971,"BBWAA",360,270,2,"N","Player","0"
"brutobi01",1971,"BBWAA",360,270,1,"N","Player","0"
"bancrda01",1971,"Veterans",0,0,0,"Y","Player","0"
"becklja01",1971,"Veterans",0,0,0,"Y","Player","0"
"hafeych01",1971,"Veterans",0,0,0,"Y","Player","0"
"hoopeha01",1971,"Veterans",0,0,0,"Y","Player","0"
"kellejo01",1971,"Veterans",0,0,0,"Y","Player","0"
"marquru01",1971,"Veterans",0,0,0,"Y","Player","0"
"paigesa01",1971,"Negro League",0,0,0,"Y","Player","0"
"weissge99",1971,"Veterans",0,0,0,"Y","Pioneer/Executive","0"
"koufasa01",1972,"BBWAA",396,297,344,"Y","Player","0"
"berrayo01",1972,"BBWAA",396,297,339,"Y","Player","0"
"wynnea01",1972,"BBWAA",396,297,301,"Y","Player","0"
"kinerra01",1972,"BBWAA",396,297,235,"N","Player","0"
"hodgegi01",1972,"BBWAA",396,297,161,"N","Player","0"
"mizejo01",1972,"BBWAA",396,297,157,"N","Player","0"
"slaugen01",1972,"BBWAA",396,297,149,"N","Player","0"
"reesepe01",1972,"BBWAA",396,297,129,"N","Player","0"
"marioma01",1972,"BBWAA",396,297,120,"N","Player","0"
"lemonbo01",1972,"BBWAA",396,297,117,"N","Player","0"
"kellge01",1972,"BBWAA",396,297,115,"N","Player","0"
"reynoal01",1972,"BBWAA",396,297,105,"N","Player","0"
